dt;userid;meal_id;event
2013-07-19;2313;1075;like
2013-07-19;2313;1086;bought
2013-07-19;2315;1091;bought
2013-07-19;2317;1101;like
2013-07-19;2319;1074;like
2013-07-19;2319;1099;bought
2013-07-19;2321;1085;bought
2013-07-19;2326;1106;share
2013-07-19;2335;1074;share
2013-07-19;2335;1089;bought
2013-07-19;2337;1078;like
2013-07-19;2341;1072;share
2013-07-19;2355;1073;like
2013-07-19;2365;1080;share
2013-07-19;2371;1102;share
2013-07-19;2374;1109;like
2013-07-19;2374;1105;bought
2013-07-19;2380;1081;like
2013-07-19;2385;1086;share
2013-07-19;2385;1094;like
2013-07-19;2385;1091;bought
2013-07-19;2392;1086;bought
2013-07-19;2397;1085;bought
2013-07-19;2402;1074;like
2013-07-19;2411;1070;share
2013-07-19;2418;1076;like
2013-07-19;2419;1094;share
2013-07-19;2419;1086;bought
2013-07-19;2420;1083;bought
2013-07-19;2426;1102;share
2013-07-19;2427;1096;like
2013-07-19;2428;1104;like
2013-07-19;2429;1073;like
2013-07-19;2431;1103;bought
2013-07-19;2439;1073;like
2013-07-19;2439;1109;bought
2013-07-19;2443;1085;share
2013-07-19;2443;1101;bought
2013-07-19;2444;1084;share
2013-07-19;2444;1070;like
2013-07-19;2448;1084;like
2013-07-19;2449;1073;like
2013-07-19;2449;1101;bought
2013-07-19;2450;1087;like
2013-07-19;2451;1107;bought
2013-07-19;2455;1091;like
2013-07-19;2469;1107;like
2013-07-19;2470;1096;share
2013-07-19;2474;1107;bought
2013-07-19;2480;1097;like
2013-07-19;2480;1083;bought
2013-07-19;2485;1085;like
2013-07-19;2489;1075;share
2013-07-19;2489;1072;bought
2013-07-19;2492;1083;like
2013-07-19;2495;1092;bought
2013-07-19;2502;1109;bought
2013-07-19;2504;1087;share
2013-07-19;2508;1093;like
2013-07-19;2509;1072;share
2013-07-19;2518;1082;bought
2013-07-19;2521;1107;like
2013-07-19;2526;1101;share
2013-07-19;2545;1104;like
2013-07-19;2548;1105;share
2013-07-19;2548;1071;like
2013-07-19;2558;1080;share
2013-07-19;2560;1083;share
2013-07-19;2572;1076;share
2013-07-19;2572;1077;bought
2013-07-19;2573;1103;like
2013-07-19;2574;1095;like
2013-07-19;2574;1072;bought
2013-07-19;2577;1101;bought
2013-07-19;2579;1093;share
2013-07-19;2587;1091;share
2013-07-19;2587;1077;like
2013-07-19;2589;1095;like
2013-07-19;2591;1109;share
2013-07-19;2591;1088;like
2013-07-19;2593;1099;like
2013-07-19;2593;1072;bought
2013-07-19;2595;1074;share
2013-07-19;2599;1073;like
2013-07-19;2608;1109;like
2013-07-19;2611;1086;like
2013-07-19;2614;1090;like
2013-07-19;2617;1105;like
2013-07-19;2618;1104;like
2013-07-19;2619;1106;share
2013-07-19;2620;1070;like
2013-07-19;2621;1086;like
2013-07-19;2621;1080;bought
2013-07-19;2622;1101;like
2013-07-19;2628;1092;like
2013-07-19;2630;1076;like
2013-07-19;2630;1097;bought
2013-07-19;2632;1103;like
2013-07-19;2637;1099;share
2013-07-19;2644;1090;share
2013-07-19;2647;1071;share
2013-07-19;2648;1103;like
2013-07-19;2649;1074;like
2013-07-19;2652;1084;bought
2013-07-19;2654;1072;share
2013-07-19;2654;1087;like
2013-07-19;2657;1103;share
2013-07-19;2657;1108;like
2013-07-19;2658;1088;share
2013-07-19;2658;1105;like
2013-07-19;2660;1073;bought
2013-07-19;2662;1073;bought
2013-07-19;2665;1096;like
2013-07-19;2667;1090;like
2013-07-19;2669;1083;share
2013-07-19;2673;1090;share
2013-07-19;2673;1100;like
2013-07-19;2675;1081;share
2013-07-19;2675;1108;like
2013-07-19;2676;1075;share
2013-07-19;2677;1101;share
2013-07-19;2679;1105;share
2013-07-19;2680;1086;like
2013-07-19;2681;1107;share
2013-07-19;2681;1093;like
2013-07-19;2683;1076;share
2013-07-19;2691;1093;share
2013-07-19;2693;1107;like
2013-07-19;2696;1107;like
2013-07-19;2702;1101;share
2013-07-19;2704;1107;share
2013-07-19;2704;1091;bought
2013-07-19;2711;1079;like
2013-07-19;2727;1092;share
2013-07-19;2729;1073;share
2013-07-19;2729;1095;like
2013-07-19;2732;1104;like
2013-07-19;2732;1105;bought
2013-07-19;2733;1094;share
2013-07-19;2750;1086;share
2013-07-19;2756;1108;like
2013-07-19;2759;1102;bought
2013-07-19;2761;1070;bought
2013-07-19;2780;1101;like
2013-07-19;2788;1094;bought
2013-07-19;2793;1106;like
2013-07-19;2798;1104;share
2013-07-19;2798;1109;like
2013-07-19;2807;1079;share
2013-07-19;2810;1104;share
2013-07-19;2810;1081;like
2013-07-19;2813;1108;share
2013-07-19;2814;1086;share
2013-07-19;2815;1099;share
2013-07-19;2822;1075;share
2013-07-19;2827;1085;like
2013-07-19;2834;1104;share
2013-07-19;2834;1076;bought
2013-07-19;2838;1091;bought
2013-07-19;2839;1070;share
2013-07-19;2843;1073;share
2013-07-19;2844;1091;like
2013-07-19;2849;1089;bought
2013-07-19;2854;1107;share
2013-07-19;2861;1082;bought
2013-07-19;2866;1103;share
2013-07-19;2867;1085;like
2013-07-19;2873;1076;bought
2013-07-19;2874;1105;share
2013-07-19;2876;1106;share
2013-07-19;2877;1084;like
2013-07-19;2881;1072;like
2013-07-19;2885;1093;like
2013-07-19;2886;1084;bought
2013-07-19;2892;1094;bought
2013-07-19;2898;1102;bought
2013-07-19;2900;1088;share
2013-07-19;2900;1077;bought
2013-07-19;2901;1085;share
2013-07-19;2903;1103;bought
2013-07-19;2908;1071;share
2013-07-19;2919;1081;share
2013-07-19;2920;1096;share
2013-07-19;2930;1079;bought
2013-07-19;2932;1076;bought
2013-07-19;2936;1093;share
2013-07-19;2936;1090;bought
2013-07-19;2940;1094;share
2013-07-19;2940;1094;like
2013-07-19;2940;1080;bought
2013-07-19;2941;1082;share
2013-07-19;2945;1090;like
2013-07-19;2946;1098;share
2013-07-19;2946;1094;like
2013-07-19;2947;1099;share
2013-07-19;2951;1098;like
2013-07-19;2951;1078;bought
2013-07-19;2954;1092;share
2013-07-19;2959;1075;share
2013-07-19;2959;1072;like
2013-07-19;2973;1079;bought
2013-07-19;2982;1100;like
2013-07-19;2988;1070;share
2013-07-19;2988;1078;like
2013-07-19;2991;1094;like
2013-07-19;2994;1071;like
2013-07-19;2998;1080;share
2013-07-19;2999;1083;share
2013-07-19;2999;1077;like
2013-07-19;3005;1098;share
2013-07-19;3013;1081;like
2013-07-19;3015;1072;share
2013-07-19;3016;1077;bought
2013-07-19;3017;1108;like
2013-07-19;3019;1086;like
2013-07-19;3021;1087;like
2013-07-19;3021;1106;bought
2013-07-19;3035;1091;bought
2013-07-19;3038;1105;share
2013-07-19;3038;1101;bought
2013-07-19;3042;1103;share
2013-07-19;3042;1087;like
2013-07-19;3044;1092;share
2013-07-19;3046;1086;like
2013-07-19;3052;1081;share
2013-07-19;3052;1088;like
2013-07-19;3056;1094;share
2013-07-19;3057;1104;share
2013-07-19;3057;1094;bought
2013-07-19;3065;1089;share
2013-07-19;3066;1101;like
2013-07-19;3067;1102;bought
2013-07-19;3068;1074;like
2013-07-19;3071;1086;bought
2013-07-19;3080;1078;bought
2013-07-19;3081;1082;share
2013-07-19;3081;1070;like
2013-07-19;3082;1094;share
2013-07-19;3083;1093;like
2013-07-19;3086;1090;share
2013-07-19;3101;1079;share
2013-07-19;3101;1085;like
2013-07-19;3101;1072;bought
2013-07-19;3102;1086;share
2013-07-19;3102;1104;like
2013-07-19;3104;1092;share
2013-07-19;3104;1101;like
2013-07-19;3114;1087;share
2013-07-19;3115;1100;share
2013-07-19;3115;1081;like
2013-07-19;3116;1096;like
2013-07-19;3122;1099;share
2013-07-19;3122;1092;bought
2013-07-19;3123;1108;like
2013-07-19;3125;1094;bought
2013-07-19;3129;1108;share
2013-07-19;3141;1106;share
2013-07-19;3143;1091;bought
2013-07-19;3144;1108;like
2013-07-19;3147;1082;share
2013-07-19;3152;1081;share
2013-07-19;3154;1080;share
2013-07-19;3164;1074;bought
2013-07-20;3;1086;share
2013-07-20;7;1084;share
2013-07-20;11;1106;share
2013-07-20;12;1082;like
2013-07-20;21;1087;share
2013-07-20;25;1096;share
2013-07-20;25;1086;bought
2013-07-20;26;1103;share
2013-07-20;28;1078;bought
2013-07-20;32;1090;like
2013-07-20;33;1110;like
2013-07-20;35;1110;like
2013-07-20;38;1108;share
2013-07-20;54;1110;share
2013-07-20;57;1096;like
2013-07-20;61;1093;like
2013-07-20;62;1103;like
2013-07-20;68;1079;share
2013-07-20;73;1078;share
2013-07-20;85;1085;share
2013-07-20;86;1095;share
2013-07-20;88;1109;share
2013-07-20;90;1095;like
2013-07-20;90;1097;bought
2013-07-20;97;1089;like
2013-07-20;99;1108;share
2013-07-20;100;1100;share
2013-07-20;100;1082;bought
2013-07-20;101;1087;bought
2013-07-20;104;1102;like
2013-07-20;110;1094;share
2013-07-20;112;1091;share
2013-07-20;112;1097;like
2013-07-20;114;1104;share
2013-07-20;114;1088;like
2013-07-20;126;1099;bought
2013-07-20;128;1096;like
2013-07-20;129;1103;bought
2013-07-20;133;1106;share
2013-07-20;136;1091;bought
2013-07-20;138;1098;like
2013-07-20;140;1091;share
2013-07-20;140;1089;like
2013-07-20;140;1098;bought
2013-07-20;141;1087;share
2013-07-20;142;1088;share
2013-07-20;143;1105;share
2013-07-20;143;1110;bought
2013-07-20;145;1102;like
2013-07-20;146;1089;like
2013-07-20;149;1084;share
2013-07-20;149;1092;bought
2013-07-20;155;1096;share
2013-07-20;162;1092;like
2013-07-20;166;1087;bought
2013-07-20;172;1108;like
2013-07-20;176;1110;share
2013-07-20;176;1092;bought
2013-07-20;188;1080;share
2013-07-20;204;1105;share
2013-07-20;204;1081;like
2013-07-20;206;1094;like
2013-07-20;212;1097;share
2013-07-20;212;1099;like
2013-07-20;215;1102;bought
2013-07-20;216;1094;like
2013-07-20;219;1094;like
2013-07-20;228;1102;share
2013-07-20;228;1093;bought
2013-07-20;229;1079;like
2013-07-20;233;1106;share
2013-07-20;235;1090;bought
2013-07-20;241;1082;share
2013-07-20;241;1090;like
2013-07-20;246;1106;share
2013-07-20;248;1106;share
2013-07-20;248;1081;like
2013-07-20;253;1110;like
2013-07-20;256;1089;like
2013-07-20;258;1110;like
2013-07-20;258;1081;bought
2013-07-20;259;1085;bought
2013-07-20;264;1109;share
2013-07-20;264;1109;like
2013-07-20;266;1093;bought
2013-07-20;267;1103;share
2013-07-20;267;1106;like
2013-07-20;269;1110;like
2013-07-20;276;1099;share
2013-07-20;276;1084;bought
2013-07-20;279;1099;share
2013-07-20;293;1110;like
2013-07-20;293;1078;bought
2013-07-20;300;1086;like
2013-07-20;301;1077;share
2013-07-20;301;1090;like
2013-07-20;303;1083;like
2013-07-20;303;1109;bought
2013-07-20;304;1111;like
2013-07-20;304;1109;bought
2013-07-20;307;1079;share
2013-07-20;307;1079;like
2013-07-20;310;1103;bought
2013-07-20;311;1094;like
2013-07-20;313;1104;like
2013-07-20;314;1107;like
2013-07-20;314;1110;bought
2013-07-20;320;1096;share
2013-07-20;320;1084;like
2013-07-20;323;1107;like
2013-07-20;325;1110;share
2013-07-20;326;1109;share
2013-07-20;330;1111;like
2013-07-20;338;1102;share
2013-07-20;344;1098;like
2013-07-20;351;1089;share
2013-07-20;356;1102;share
2013-07-20;356;1085;bought
2013-07-20;359;1098;share
2013-07-20;359;1098;bought
2013-07-20;367;1085;share
2013-07-20;370;1094;share
2013-07-20;371;1105;share
2013-07-20;371;1102;like
2013-07-20;383;1100;share
2013-07-20;383;1098;like
2013-07-20;385;1105;like
2013-07-20;388;1078;like
2013-07-20;388;1098;bought
2013-07-20;391;1077;like
2013-07-20;397;1092;like
2013-07-20;398;1090;like
2013-07-20;400;1085;like
2013-07-20;402;1105;share
2013-07-20;407;1092;share
2013-07-20;407;1097;like
2013-07-20;412;1084;share
2013-07-20;412;1110;like
2013-07-20;421;1103;share
2013-07-20;424;1080;bought
2013-07-20;425;1109;share
2013-07-20;425;1088;like
2013-07-20;426;1099;share
2013-07-20;427;1109;share
2013-07-20;428;1111;share
2013-07-20;430;1100;bought
2013-07-20;431;1091;share
2013-07-20;433;1086;like
2013-07-20;440;1100;share
2013-07-20;449;1086;share
2013-07-20;463;1077;like
2013-07-20;474;1077;share
2013-07-20;474;1094;bought
2013-07-20;482;1092;share
2013-07-20;487;1105;like
2013-07-20;491;1102;share
2013-07-20;491;1092;like
2013-07-20;492;1079;like
2013-07-20;494;1099;like
2013-07-20;498;1088;share
2013-07-20;500;1082;share
2013-07-20;500;1096;like
2013-07-20;501;1106;like
2013-07-20;506;1084;like
2013-07-20;506;1086;bought
2013-07-20;507;1088;bought
2013-07-20;510;1083;bought
2013-07-20;513;1110;share
2013-07-20;513;1082;like
2013-07-20;525;1103;share
2013-07-20;526;1083;like
2013-07-20;528;1102;like
2013-07-20;529;1097;share
2013-07-20;531;1110;like
2013-07-20;532;1100;like
2013-07-20;532;1091;bought
2013-07-20;535;1108;like
2013-07-20;535;1098;bought
2013-07-20;539;1084;like
2013-07-20;540;1090;like
2013-07-20;546;1103;bought
2013-07-20;552;1099;bought
2013-07-20;554;1080;like
2013-07-20;557;1086;share
2013-07-20;558;1104;share
2013-07-20;558;1092;like
2013-07-20;562;1101;share
2013-07-20;568;1107;like
2013-07-20;574;1111;share
2013-07-20;574;1102;bought
2013-07-20;578;1099;share
2013-07-20;582;1080;like
2013-07-20;583;1111;share
2013-07-20;588;1099;bought
2013-07-20;589;1086;share
2013-07-20;601;1088;share
2013-07-20;601;1105;like
2013-07-20;603;1093;share
2013-07-20;607;1107;like
2013-07-20;609;1093;share
2013-07-20;611;1085;share
2013-07-20;611;1086;bought
2013-07-20;612;1086;like
2013-07-20;617;1083;bought
2013-07-20;620;1096;bought
2013-07-20;623;1094;share
2013-07-20;623;1096;like
2013-07-20;630;1086;like
2013-07-20;632;1080;like
2013-07-20;643;1106;like
2013-07-20;652;1098;share
2013-07-20;653;1086;bought
2013-07-20;656;1107;share
2013-07-20;659;1106;share
2013-07-20;676;1078;share
2013-07-20;676;1102;like
2013-07-20;678;1104;share
2013-07-20;680;1090;share
2013-07-20;682;1079;share
2013-07-20;682;1088;like
2013-07-20;682;1084;bought
2013-07-20;687;1079;like
2013-07-20;694;1105;like
2013-07-20;694;1082;bought
2013-07-20;711;1097;like
2013-07-20;713;1104;like
2013-07-20;714;1091;share
2013-07-20;714;1106;bought
2013-07-20;715;1085;bought
2013-07-20;720;1106;share
2013-07-20;721;1110;like
2013-07-20;723;1110;like
2013-07-20;726;1097;share
2013-07-20;729;1094;bought
2013-07-20;731;1078;like
2013-07-20;736;1111;share
2013-07-20;736;1095;like
2013-07-20;738;1081;bought
2013-07-20;742;1084;share
2013-07-20;744;1098;like
2013-07-20;746;1098;share
2013-07-20;750;1090;like
2013-07-20;754;1082;like
2013-07-20;764;1082;share
2013-07-20;764;1098;like
2013-07-20;767;1098;share
2013-07-20;769;1079;share
2013-07-20;769;1094;bought
2013-07-20;770;1105;like
2013-07-20;770;1110;bought
2013-07-20;773;1106;share
2013-07-20;776;1099;bought
2013-07-20;779;1110;share
2013-07-20;788;1093;like
2013-07-20;788;1097;bought
2013-07-20;789;1098;like
2013-07-20;790;1095;bought
2013-07-20;798;1103;bought
2013-07-20;799;1107;bought
2013-07-20;802;1106;like
2013-07-20;804;1105;like
2013-07-20;804;1108;bought
2013-07-20;806;1106;share
2013-07-20;816;1077;share
2013-07-20;818;1091;like
2013-07-20;820;1111;share
2013-07-20;820;1092;like
2013-07-20;822;1103;share
2013-07-20;824;1092;bought
2013-07-20;825;1110;like
2013-07-20;832;1104;bought
2013-07-20;862;1088;share
2013-07-20;862;1104;like
2013-07-20;868;1108;share
2013-07-20;884;1099;bought
2013-07-20;889;1090;share
2013-07-20;890;1110;share
2013-07-20;891;1087;like
2013-07-20;893;1081;like
2013-07-20;894;1106;like
2013-07-20;905;1102;bought
2013-07-20;906;1108;like
2013-07-20;906;1099;bought
2013-07-20;907;1103;share
2013-07-20;910;1093;like
2013-07-20;914;1089;like
2013-07-20;915;1086;share
2013-07-20;915;1088;like
2013-07-20;918;1099;share
2013-07-20;919;1093;like
2013-07-20;920;1104;like
2013-07-20;923;1105;share
2013-07-20;937;1100;like
2013-07-20;937;1090;bought
2013-07-20;938;1082;like
2013-07-20;942;1109;like
2013-07-20;943;1088;share
2013-07-20;947;1108;share
2013-07-20;947;1100;like
2013-07-20;951;1083;like
2013-07-20;951;1105;bought
2013-07-20;968;1100;bought
2013-07-20;975;1104;share
2013-07-20;977;1096;like
2013-07-20;980;1092;like
2013-07-20;991;1105;share
2013-07-20;991;1079;like
2013-07-20;996;1088;share
2013-07-20;996;1079;like
2013-07-20;999;1095;share
2013-07-20;999;1098;like
2013-07-20;1001;1093;bought
2013-07-20;1005;1088;like
2013-07-20;1010;1096;share
2013-07-20;1011;1095;like
2013-07-20;1012;1085;like
2013-07-20;1014;1085;share
2013-07-20;1014;1077;like
2013-07-20;1014;1105;bought
2013-07-20;1015;1088;share
2013-07-20;1016;1089;share
2013-07-20;1017;1101;like
2013-07-20;1017;1080;bought
2013-07-20;1019;1090;share
2013-07-20;1026;1090;share
2013-07-20;1026;1078;like
2013-07-20;1027;1088;share
2013-07-20;1028;1101;like
2013-07-20;1032;1096;share
2013-07-20;1037;1078;like
2013-07-20;1043;1081;like
2013-07-20;1054;1082;share
2013-07-20;1057;1092;like
2013-07-20;1064;1081;like
2013-07-20;1067;1087;share
2013-07-20;1068;1096;like
2013-07-20;1073;1108;like
2013-07-20;1080;1091;share
2013-07-20;1081;1096;share
2013-07-20;1086;1080;like
2013-07-20;1092;1101;like
2013-07-20;1092;1083;bought
2013-07-20;1096;1093;like
2013-07-20;1097;1090;like
2013-07-20;1100;1077;bought
2013-07-20;1104;1111;bought
2013-07-20;1110;1103;share
2013-07-20;1115;1098;share
2013-07-20;1119;1083;like
2013-07-20;1120;1089;like
2013-07-20;1122;1111;share
2013-07-20;1127;1090;like
2013-07-20;1127;1089;bought
2013-07-20;1131;1092;like
2013-07-20;1136;1088;share
2013-07-20;1138;1078;like
2013-07-20;1147;1102;share
2013-07-20;1147;1109;like
2013-07-20;1148;1086;bought
2013-07-20;1151;1089;share
2013-07-20;1151;1078;like
2013-07-20;1158;1103;like
2013-07-20;1158;1092;bought
2013-07-20;1159;1108;share
2013-07-20;1159;1109;like
2013-07-20;1161;1084;bought
2013-07-20;1162;1083;share
2013-07-20;1167;1102;share
2013-07-20;1169;1086;share
2013-07-20;1179;1097;share
2013-07-20;1183;1082;bought
2013-07-20;1186;1088;like
2013-07-20;1190;1077;share
2013-07-20;1190;1085;like
2013-07-20;1192;1091;share
2013-07-20;1195;1085;like
2013-07-20;1196;1078;share
2013-07-20;1196;1097;bought
2013-07-20;1197;1083;share
2013-07-20;1199;1093;share
2013-07-20;1199;1082;like
2013-07-20;1205;1079;share
2013-07-20;1228;1091;share
2013-07-20;1228;1107;like
2013-07-20;1231;1109;share
2013-07-20;1234;1081;like
2013-07-20;1235;1103;share
2013-07-20;1235;1087;like
2013-07-20;1237;1091;like
2013-07-20;1248;1078;bought
2013-07-20;1249;1094;share
2013-07-20;1249;1109;bought
2013-07-20;1250;1110;like
2013-07-20;1257;1088;share
2013-07-20;1257;1078;like
2013-07-20;1264;1107;like
2013-07-20;1266;1109;bought
2013-07-20;1277;1102;share
2013-07-20;1280;1105;like
2013-07-20;1282;1093;like
2013-07-20;1286;1110;share
2013-07-20;1288;1093;like
2013-07-20;1290;1096;share
2013-07-20;1290;1085;like
2013-07-20;1291;1077;share
2013-07-20;1292;1087;bought
2013-07-20;1296;1102;share
2013-07-20;1300;1090;share
2013-07-20;1301;1108;bought
2013-07-20;1313;1110;share
2013-07-20;1320;1088;like
2013-07-20;1326;1101;share
2013-07-20;1329;1078;like
2013-07-20;1332;1084;share
2013-07-20;1335;1086;share
2013-07-20;1335;1109;bought
2013-07-20;1336;1092;share
2013-07-20;1351;1086;like
2013-07-20;1352;1107;like
2013-07-20;1353;1080;share
2013-07-20;1355;1107;bought
2013-07-20;1356;1087;share
2013-07-20;1361;1078;share
2013-07-20;1365;1097;like
2013-07-20;1366;1083;bought
2013-07-20;1369;1086;like
2013-07-20;1369;1094;bought
2013-07-20;1376;1109;share
2013-07-20;1379;1092;like
2013-07-20;1382;1090;share
2013-07-20;1382;1089;like
2013-07-20;1384;1078;like
2013-07-20;1389;1097;like
2013-07-20;1392;1102;share
2013-07-20;1392;1102;like
2013-07-20;1396;1085;share
2013-07-20;1404;1105;bought
2013-07-20;1407;1080;share
2013-07-20;1412;1086;share
2013-07-20;1412;1100;like
2013-07-20;1416;1085;share
2013-07-20;1419;1086;share
2013-07-20;1419;1079;like
2013-07-20;1422;1088;share
2013-07-20;1423;1110;bought
2013-07-20;1427;1099;like
2013-07-20;1431;1084;share
2013-07-20;1435;1084;like
2013-07-20;1438;1104;share
2013-07-20;1439;1078;share
2013-07-20;1439;1090;bought
2013-07-20;1445;1100;share
2013-07-20;1445;1095;like
2013-07-20;1446;1077;like
2013-07-20;1449;1084;bought
2013-07-20;1454;1099;bought
2013-07-20;1458;1096;share
2013-07-20;1459;1095;share
2013-07-20;1459;1089;bought
2013-07-20;1460;1106;share
2013-07-20;1468;1078;like
2013-07-20;1469;1082;like
2013-07-20;1469;1099;bought
2013-07-20;1473;1092;share
2013-07-20;1474;1086;share
2013-07-20;1476;1106;bought
2013-07-20;1477;1105;like
2013-07-20;1479;1082;like
2013-07-20;1483;1094;share
2013-07-20;1492;1108;share
2013-07-20;1497;1111;share
2013-07-20;1497;1109;like
2013-07-20;1497;1101;bought
2013-07-20;1500;1090;share
2013-07-20;1500;1101;like
2013-07-20;1500;1078;bought
2013-07-20;1505;1097;like
2013-07-20;1507;1102;share
2013-07-20;1511;1087;like
2013-07-20;1513;1077;like
2013-07-20;1520;1079;like
2013-07-20;1527;1095;like
2013-07-20;1538;1096;like
2013-07-20;1544;1111;like
2013-07-20;1548;1098;share
2013-07-20;1548;1111;like
2013-07-20;1548;1100;bought
2013-07-20;1550;1109;share
2013-07-20;1552;1089;bought
2013-07-20;1555;1077;share
2013-07-20;1555;1086;bought
2013-07-20;1574;1093;share
2013-07-20;1577;1093;like
2013-07-20;1581;1083;share
2013-07-20;1581;1109;like
2013-07-20;1586;1094;share
2013-07-20;1586;1111;like
2013-07-20;1586;1083;bought
2013-07-20;1591;1100;share
2013-07-20;1597;1100;share
2013-07-20;1599;1077;share
